X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9823317.57291302,4883240.19850227,11877,Stairs/Elevator to Neil & Hill | Stairs to Randolph,"20"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13025,,AERIAL,K,,8962,,{B819C902-D06E-42C5-B0AE-29028D4F8BF9}
-9823314.98151114,4883240.299996,11878,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13026,,AERIAL,K,,8963,,{0540DAC7-3231-4CD6-A274-E08D436636AF}
-9823312.30715775,4883240.29730844,11879,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13027,,AERIAL,K,,8964,,{26ED7743-A31F-425E-B50E-E822B92938D5}
-9823389.42239697,4883245.26551194,11880,Reserved Parking Handicapped,"12"" X 18""",$250 Fine,Hill Street Parking Deck, ,Parking Deck, ,R7-8,Champaign,13028,,AERIAL,K,,8965,,{CE3BD653-75BB-4BA3-BC48-DA7A70AB5D15}
-9823387.03834401,4883245.26313415,11881,Reserved Parking Handicapped,"12"" X 18""",$250 Fine,Hill Street Parking Deck, ,Parking Deck, ,R7-8,Champaign,13029,,AERIAL,K,,8966,,{AB959865-2BB9-424F-981C-9D50F279B92C}
-9823384.65416045,4883245.26075564,11882,Access to M2 & Downtown From 1st Floor Only,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13030,,AERIAL,K,,8967,,{CDE4B5F4-C1F5-4D1F-9E80-348A0E482DB9}
-9823382.16652188,4883245.15430713,11883,In Case of Fire Use Stairs,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13031,,AERIAL,K,,8968,,{18A985BD-39B1-46B6-B195-7BD81A36EEE0}
-9823379.6788835,4883245.04772688,11884,Emergency Phone Push Button for Assistance arrow down,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13032,,AERIAL,K,,8969,,{2B5667D1-FDBE-418A-B34A-622CF06E91E4}
-9823377.19114205,4883245.04524319,11885,Stairway,"6"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13033,,AERIAL,K,,8970,,{8CEF180B-A076-4C02-9AAA-E501E64962C1}
-9823374.70350374,4883244.93866169,11886,Elevator,"6"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13034,,AERIAL,K,,8971,,{C13A638B-B433-441B-AE9C-0C1D26FD4F87}
-9823372.21576232,4883244.93617675,11887,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13035,,AERIAL,K,,8972,,{AF0A0F6B-003F-498A-9C10-4D19307534E0}
-9823369.7280209,4883244.93369118,11888,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13036,,AERIAL,K,,8973,,{07E51C5B-7EB8-4796-A981-5D08D25622A1}
-9823367.24027948,4883244.93120499,11889,Keep Right,"16"" X 54""", ,Hill Street Parking Deck, ,Parking Deck,double sided,R4-7,Champaign,13037,,AERIAL,K,,8974,,{5871DD52-BFFD-4210-AB70-2CCBC9D533F9}
-9823364.64884953,4883244.9286145,11890,Elevator/Stairs to Neil/Hill Streets,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13038,,AERIAL,K,,8975,,{12FC1471-4E4A-4321-BEAE-84B2E6DDAB72}
-9823362.05752286,4883244.82192614,11891,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13039,,AERIAL,K,,8976,,{404F7957-9374-4A98-8717-B1C5780A4B57}
-9823359.56967816,4883244.9235352,11892,Exit arrow right,"14"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13040,,AERIAL,K,,8977,,{4ED4A434-88F5-4BBC-AF8C-B2D25B39CC8C}
-9823357.08204009,4883244.81694925,11893,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13041,,AERIAL,K,,8978,,{91D6A14F-876F-4A2D-865E-EDD8AD7F62EC}
-9823354.49074076,4883244.81435622,11894,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13042,,AERIAL,K,,8979,,{55E2CAE3-01CD-44A4-91ED-C6998F975A16}
-9823352.00299938,4883244.81186618,11895,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13043,,AERIAL,K,,8980,,{3B32C0F0-1554-4492-B0D9-49996BE7FC47}
-9823349.515258,4883244.80937552,11896,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13044,,AERIAL,K,,8981,,{4EA80C8D-8845-436F-A601-FA390008B970}
-9823347.02738603,4883244.80688409,11897,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13045,,AERIAL,K,,8982,,{5F061233-6DC7-4FE5-95BD-4F135AE9DB21}
-9823344.53964466,4883244.80439216,11898,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13046,,AERIAL,K,,8983,,{CB9CE53E-4C82-4D1F-87D4-ABBCE5BBF505}
-9823342.15559183,4883244.80200351,11899,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13047,,AERIAL,K,,8984,,{3E70F1FA-B119-431F-BD80-91555B5DD23C}
-9823339.77164239,4883244.69564821,11900,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13048,,AERIAL,K,,8985,,{EFFFFDDC-F530-480D-B2C3-260A798E15F4}
-9823337.28390105,4883244.69315445,11901,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13049,,AERIAL,K,,8986,,{D554CFB0-E66F-4250-BB79-43450FFBAF73}
-9823334.79615971,4883244.69066007,11902,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13050,,AERIAL,K,,8987,,{47D3AD99-97E9-42BA-8D08-EB08C9EBFD19}
-9823332.30841837,4883244.68816506,11903,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13051,,AERIAL,K,,8988,,{C7821D4F-A053-4E7C-AFB4-7EFE12A306ED}
-9823329.92413149,4883244.7897394,11904,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13052,,AERIAL,K,,8989,,{AED5CD10-2B06-44B3-8592-5E9E7F24C3D4}
-9823327.43628648,4883244.89134035,11905,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13053,,AERIAL,K,,8990,,{1CE1AFE0-6FBB-4D3F-B409-2C21B61E8C8A}
-9823325.05223364,4883244.88894756,11906,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13054,,AERIAL,K,,8991,,{6B509DE1-D006-4DF1-A23C-440914A702EC}
-9823322.56449226,4883244.8864501,11907,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13055,,AERIAL,K,,8992,,{59A25041-9537-41FC-94B6-ADFA2F54C822}
-9823320.07675088,4883244.883952,11908,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13056,,AERIAL,K,,8993,,{4EA18554-97C5-4C7E-8FC4-9ED3B323F514}
-9823317.5890095,4883244.88145327,11909,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13057,,AERIAL,K,,8994,,{DFD4CB4D-555D-4436-9422-01D59F35E27F}
-9823315.10126813,4883244.87895392,11910,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13058,,AERIAL,K,,8995,,{4CA9F6D2-AFF3-463E-B25A-1904824B231E}
-9823312.71711149,4883244.98065534,11911,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13059,,AERIAL,K,,8996,,{DA8B3B43-3947-45DE-BA76-023B68C20842}
-9823310.22947393,4883244.87405757,11912,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13060,,AERIAL,K,,8997,,{F9BA961F-25EE-41BA-8FF8-15E208155D25}
-9823307.53435548,4883244.87134784,11913,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13061,,AERIAL,K,,8998,,{326CF395-A9AA-4AC9-BB6E-2C11AB93DDAE}
-9823305.04661412,4883244.86884595,11914,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13062,,AERIAL,K,,8999,,{9BAA3766-2F1C-4A4B-98C2-5F32320D3F6F}
-9823302.55887275,4883244.86634343,11915,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13063,,AERIAL,K,,9000,,{E1B7BFC4-69D8-4994-8697-C4996EFD1A98}
-9823300.07113139,4883244.86384029,11916,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13064,,AERIAL,K,,9001,,{BCA619F5-6BE6-45FD-8B4F-189A08E0EBCC}
-9823297.70771181,4883244.86146165,11917,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13065,,AERIAL,K,,9002,,{C87DA918-019C-4DAA-A4E2-0740F14FD8DF}
-9823295.32376297,4883244.75496449,11918,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13066,,AERIAL,K,,9003,,{1EE57A12-AF3C-4F7F-8DB4-C67D8719E31C}
-9823293.04339871,4883244.75266836,11919,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13067,,AERIAL,K,,9004,,{80456EE7-C528-48BE-B90C-0E5B7AC627E3}
-9823290.76290387,4883244.75037157,11920,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13068,,AERIAL,K,,9005,,{1B91DAF5-753D-428B-96EA-28616C2786CA}
-9823288.37885108,4883244.74796992,11921,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13069,,AERIAL,K,,9006,,{E9DDA8AD-B648-42C4-AB44-062CB84173BD}
-9823286.09835624,4883244.74567205,11922,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13070,,AERIAL,K,,9007,,{5D7C735B-2B9A-402F-9C0D-FE319C7A64EC}
-9823283.71440743,4883244.63930319,11923,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13071,,AERIAL,K,,9008,,{481580AB-9AC3-4D15-84CF-44A6585EAF6D}
-9823281.43401674,4883244.53290706,11924,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13072,,AERIAL,K,,9009,,{E920E0C9-7403-4F02-8942-8FF1655D4525}
-9823279.15365255,4883244.53060771,11925,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13073,,AERIAL,K,,9010,,{9117CDE1-0D6C-4C72-B9C8-EEC416388C75}
-9823276.87326194,4883244.42421052,11926,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13074,,AERIAL,K,,9011,,{B61E50EC-FFEF-4226-A6BE-CFF3B4470980}
-9823274.59289777,4883244.42191012,11927,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13075,,AERIAL,K,,9012,,{2F839C65-B0D4-4C0E-8363-5C18BABA72EB}
-9823272.31240301,4883244.41960906,11928,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13076,,AERIAL,K,,9013,,{1AC7CEB0-D314-485C-940C-8EE4870EDB5D}
-9823270.03214309,4883244.31321043,11929,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13077,,AERIAL,K,,9014,,{0C67F292-4553-42DD-9C76-E2CAF1701ED1}
-9823267.7517525,4883244.20694224,11930,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13078,,AERIAL,K,,9015,,{9D664F81-F329-4577-AE29-B358B398106D}
-9823265.36780415,4883244.10043785,11931,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13079,,AERIAL,K,,9016,,{A9ACAF09-E4AC-4558-9DE1-84325C7D4243}
-9823263.08741379,4883243.99403748,11932,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13080,,AERIAL,K,,9017,,{5688F2C6-B52B-43D5-B9BD-DFBF87F80C74}
-9823260.80704973,4883243.99173389,11933,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13081,,AERIAL,K,,9018,,{F7920804-0F90-4719-A80A-DC81B899A8B6}
-9823258.52665945,4883243.88533247,11934,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13082,,AERIAL,K,,9019,,{98530671-F5F9-46C8-B2AD-A80C6E867C1E}
-9823256.14260689,4883243.88292302,11935,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13083,,AERIAL,K,,9020,,{222EE691-E312-4380-93CF-7F1C599F8F9E}
-9823253.86234714,4883243.77665175,11936,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13084,,AERIAL,K,,9021,,{1082D918-D646-456F-BF3E-292EF17D9E93}
-9823251.58185254,4883243.7743459,11937,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13085,,AERIAL,K,,9022,,{40FF1C46-18FF-4620-A065-384732620C81}
-9823249.30135794,4883243.77203952,11938,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13086,,AERIAL,K,,9023,,{666E9D3B-4119-4FC7-AC18-DD857F610610}
-9823247.02099393,4883243.76973274,11939,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13087,,AERIAL,K,,9024,,{A69E5996-C706-43E7-8722-1734955FAF25}
-9823244.74070837,4883243.55923096,11940,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13088,,AERIAL,K,,9025,,{FC0BE6E5-D751-4073-AA23-6D5DA0FB241A}
-9823244.60515615,4883240.95744884,11941,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13089,,AERIAL,K,,9026,,{C8194DFE-1230-4E91-BA40-F48440026707}
-9823246.81629801,4883241.09852618,11942,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13090,,AERIAL,K,,9027,,{B6A83DBC-0B8E-4EEF-A522-37FD5266C52A}
-9823249.30417773,4883240.96220286,11943,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13091,,AERIAL,K,,9028,,{004CAB1B-CD4C-4EE7-B331-68D0F33D092A}
-9823251.51545024,4883241.10327928,11944,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13092,,AERIAL,K,,9029,,{6C15DB26-C804-48AF-AF7B-F28279158108}
-9823253.86516563,4883240.96681509,11945,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13093,,AERIAL,K,,9030,,{DC771A05-03ED-43FD-95D9-62C68B5DC128}
-9823256.07630763,4883241.10789035,11946,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13094,,AERIAL,K,,9031,,{87CF9487-99C5-40FD-9817-A9C192F7E231}
-9823258.42574468,4883241.24897377,11947,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13095,,AERIAL,K,,9032,,{E7333B72-47F2-4101-90DE-3DA0FE956D11}
-9823260.63702598,4883241.25120812,11948,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13096,,AERIAL,K,,9033,,{DD9169D2-90F8-474C-8AE2-66E1020CDD8A}
-9823262.98660214,4883241.25358165,11949,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13097,,AERIAL,K,,9034,,{1B10E5B5-8619-4EC5-9411-C07A6C8388CF}
-9823265.19774446,4883241.39452377,11950,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13098,,AERIAL,K,,9035,,{BF3EABEF-BF24-4DAE-828F-EA64F9ECCD4D}
-9823267.40902579,4883241.39675659,11951,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13099,,AERIAL,K,,9036,,{9D47B555-F072-409C-8140-C9E908F82CE3}
-9823269.89662722,4883241.53810788,11952,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13100,,AERIAL,K,,9037,,{B4B9E8F2-6144-4C89-A9A4-4E212A93522A}
-9823272.38435945,4883241.67932756,11953,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13101,,AERIAL,K,,9038,,{6D31FE76-43E4-42BF-A2BF-C9FAF445C401}
-9823274.73380512,4883241.68169817,11954,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13102,,AERIAL,K,,9039,,{9060B2A7-CA66-4F9E-8414-C10DBA826B70}
-9823276.9450783,4883241.82263778,11955,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13103,,AERIAL,K,,9040,,{6E20EEDD-1525-46D2-B42B-979BFD139033}
-9823279.01819546,4883241.82472864,11956,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13104,,AERIAL,K,,9041,,{97AA842A-4305-4442-93A0-4716B9D47944}
-9823281.50593605,4883241.82723709,11957,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13105,,AERIAL,K,,9042,,{BB4F0330-A453-4D14-AAF0-D72F15268A56}
-9823283.71721748,4883241.82946626,11958,Permit Parking Mon-Fri 7am-7pm,"12"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,PPO,Champaign,13106,,AERIAL,K,,9043,,{23D33D83-9EE5-4B0C-A310-3EC4270A5566}
-9823283.85774062,4883239.47090065,11959,Park Exit arrows right,"16"" X 54""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13107,,AERIAL,K,,9044,,{351DD93C-FE09-4AA8-B932-E27E50BCBC3A}
-9823281.64659858,4883239.32983164,11960,Emergency Phone Push Button for Assistance arrow down,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13108,,AERIAL,K,,9045,,{9FD2AB58-ED39-4980-9C5C-0C212A9D34AC}
-9823279.15871971,4883239.4661631,11961,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13109,,AERIAL,K,,9046,,{E78E6F96-29E4-49D0-9384-4E1808E7CCBF}
-9823276.9474388,4883239.46393291,11962,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13110,,AERIAL,K,,9047,,{E39143C2-0A88-4092-94A5-C150EBD624A5}
-9823274.87446111,4883239.32300174,11963,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13111,,AERIAL,K,,9048,,{C219BC7F-1B03-4E18-93F9-7E7D9E623DF2}
-9823272.52502427,4883239.18192228,11964,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13112,,AERIAL,K,,9049,,{E44D1812-4D47-492E-A46F-4D64A6189C7C}
-9823269.89898952,4883239.17927197,11965,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13113,,AERIAL,K,,9050,,{0D45DE55-7F89-49AF-8CAB-E1AF199EA21F}
-9823267.54982246,4883238.89935158,11966,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13114,,AERIAL,K,,9051,,{A3D3EB02-93C6-482D-BC17-90DFEB394C14}
-9823265.20024685,4883238.89697913,11967,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13115,,AERIAL,K,,9052,,{45CDB0FD-6B56-44A3-B01C-E72559A9B3FD}
-9823262.98896608,4883238.89474581,11968,Stairs/Elevator to Neil & Hill | Stairs to Randolph,"20"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13116,,AERIAL,K,,9053,,{15F9FB4D-779B-4F02-AE54-622C53047D7C}
-9823260.63952952,4883238.75366352,11969,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13117,,AERIAL,K,,9054,,{573D754D-7842-40E7-9D42-114E592B1459}
-9823258.56627394,4883238.89027756,11970,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13118,,AERIAL,K,,9055,,{F2BA5739-84D5-4819-9704-ABD1C340C7FC}
-9823256.21683744,4883238.74919421,11971,Park arrows left,"16"" X 54""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13119,,AERIAL,K,,9056,,{0B17A3FC-CED7-470E-8568-E3B515864C94}
-9823253.86739247,4883238.74681919,11972,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13120,,AERIAL,K,,9057,,{38088913-35B0-4E81-9B04-00B1B1DE2397}
-9823251.5178169,4883238.74444348,11973,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13121,,AERIAL,K,,9058,,{70887559-0B10-4E48-8BC6-2131ADD4693C}
-9823249.30640558,4883238.74220697,11974,Stairs to Randolph Street,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13122,,AERIAL,K,,9059,,{E932CA8C-59E4-45FE-A5E7-3DB5E8E5F1CC}
-9823246.81852655,4883238.87839915,11975,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13123,,AERIAL,K,,9060,,{17871DDA-01E3-4B7C-825C-A641A23D278B}
-9823244.60752432,4883238.59874419,11976,Exit arrow right,"14"" X 18""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13124,,AERIAL,K,,9061,,{C4CEDD4B-AACA-42D4-A6D7-51FAFECB7288}
-9823283.71180571,4883247.24081537,11977,Keep Right,"16"" X 54""", ,Hill Street Parking Deck, ,Parking Deck,double sided,R4-7,Champaign,13125,,AERIAL,K,,9062,,{8B460964-A212-42F9-8ED1-FF53C99DBED5}
-9823281.50052307,4883247.2385862,11978,Emergency Phone Push Button for Assistance arrow down,"12"" X 12""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13126,,AERIAL,K,,9063,,{D901F768-0FDA-44F9-856F-7BC8A8FE7A22}
-9823279.01291991,4883247.09736886,11979,Level 4,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13127,,AERIAL,K,,9064,,{94484690-6DE1-489B-A2C7-9FA5AB0E7334}
-9823276.66334236,4883247.09499914,11980,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13128,,AERIAL,K,,9065,,{94BBBDF1-BDA1-40D7-8358-41A4C4740BC7}
-9823274.4521986,4883246.95405952,11981,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13129,,AERIAL,K,,9066,,{AA9DC2C8-5EF4-41E9-8A93-87ED73EC369C}
-9823272.24092445,4883246.81298816,11982,City of Champaign Violators Will be Towed at Owners Exp,"18"" X 24""", ,Hill Street Parking Deck, ,Parking Deck, ,R7-201,Champaign,13130,,AERIAL,K,,9067,,{5A6F2BC7-1EE9-4589-A461-FE58BF6AA849}
-9823270.02978082,4883246.67204755,11983,Level 4/5,"18"" X 30""", ,Hill Street Parking Deck, ,Parking Deck, ,N/A,Champaign,13131,,AERIAL,K,,9068,,{3DA280A7-8765-425E-A3FD-910CECD19C6F}
